Normalizing data...
Randomizing order of the data...
Creating Neural Network (9, 7, 2)
Current weights set to:
0.0140538, -0.00966521, -0.0846126, 0.00301828, -0.0217689, -0.0410993, -0.0638844, 0.0322489, 0.0041963, -0.0236183, 0.0885983, 0.0870724, -0.0778619, -0.0821039, -0.0497604, -0.0732902, 0.0798761, -0.0364177, 0.0100986, 0.0958617, -0.0921384, -0.0716666, 0.00440382, -0.0570421, -0.0105808, 0.0764397, -0.00215766, 0.00137638, 0.0421125, 0.00212104, 0.066802, -0.0352824, -0.0831477, 0.0574267, -0.0592273, -0.0124607, 0.0207678, -0.091406, 0.0582751, -0.0572924, 0.0701468, -0.097821, -0.00660115, -0.0333842, -0.0202979, 0.0222266, -0.0906247, -0.0764153, -0.00551469, -0.0803522, -0.00469069, -0.0793817, 0.0705191, -0.00478225, -0.0576281, -0.096173, 0.0105869, 0.0172216, 0.0157079, 0.0677297, -0.0386578, 0.0552049, -0.02172, -0.0913388, -0.0220435, 0.0109287, 0.0229408, 0.0536729, 0.0626331, -0.0721183, -0.0310892, 0.095941, -0.0168249, -0.0394513, 0.0790277, -0.03184, 0.0779168, -0.0153172, -0.0461165, 0.0850703, -0.0468307, -0.0701773, 0.059209, -0.0137181, 0.0795953, 0.0154088, -0.0573229, -0.0890927, -0.00647908, -0.0284463, 0.0964537, 0.034904, -0.0902707, 0.0259194, -0.0783624,


Starting training using PSO on Breast Cancer Set
Press enter to start the training.

0,132.778,0.922401,125425
1,81.8819,0.959004,126927
2,78.547,0.959004,125426
3,67.5142,0.973646,127429
4,47.0332,0.966325,127933
5,46.2689,0.969253,128432
6,40.7797,0.966325,130943
7,40.7797,0.966325,126928
8,40.7797,0.966325,127431
9,39.2799,0.970717,125925
10,37.9787,0.973646,125422
11,34.501,0.973646,126928
12,34.501,0.973646,131944
13,34.0811,0.972182,127429
14,34.0811,0.972182,126428
15,33.0721,0.97511,127431
16,33.0721,0.97511,125925
17,32.7107,0.976574,126930
18,32.3259,0.978038,129438
19,32.3259,0.978038,125423
20,31.6025,0.976574,126951
21,31.6025,0.976574,127450
22,31.3299,0.978038,126428
23,30.0314,0.978038,132948
24,30.0314,0.978038,127930
25,29.9939,0.978038,126928
26,29.9939,0.978038,127429
27,29.6969,0.978038,134955
28,29.6969,0.978038,125424
29,29.6969,0.978038,126955
30,29.6969,0.978038,129434
31,29.2771,0.978038,128433
32,29.2771,0.978038,130941
33,29.057,0.978038,125424
34,28.7887,0.979502,129436
35,28.6267,0.978038,128433
36,27.5143,0.979502,127429
37,27.5143,0.979502,126928
38,27.5143,0.979502,125423
39,26.7942,0.979502,127430
40,26.7942,0.979502,130440
41,26.7942,0.979502,137466
42,26.7942,0.979502,127428
43,26.7942,0.979502,127429
44,26.7942,0.979502,129939
45,26.7942,0.979502,127430
46,26.7942,0.979502,126427
47,26.7942,0.979502,130440
48,26.7942,0.979502,127933
49,26.7942,0.979502,143987
50,26.7942,0.979502,129437
51,26.7942,0.979502,132948
52,26.7942,0.979502,125423
53,26.7942,0.979502,130442
54,25.9608,0.979502,127930
55,25.921,0.979502,128433
56,25.921,0.979502,125424
57,25.921,0.979502,127430
58,25.8523,0.979502,126427
59,25.7906,0.979502,124921
60,25.617,0.979502,133452
61,25.617,0.979502,141506
62,25.617,0.979502,128433
63,25.617,0.979502,129436
64,25.5614,0.979502,127430
65,25.5614,0.979502,126427
66,25.2293,0.979502,126930
67,25.1153,0.979502,126926
68,24.453,0.979502,129938
69,24.453,0.979502,127430
70,24.453,0.979502,129436
71,24.453,0.979502,128435
72,24.453,0.979502,128433
73,24.453,0.979502,127428
74,24.453,0.979502,129940
75,24.0891,0.979502,126926
76,24.0891,0.979502,128433
77,24.0891,0.979502,130942
78,23.9763,0.979502,137965
79,23.955,0.979502,125423
80,23.9126,0.979502,126427
81,23.8916,0.979502,143481
82,23.2903,0.980966,127432
83,23.2314,0.980966,128433
84,23.1972,0.980966,126928
85,23.1223,0.980966,127514
86,23.0699,0.980966,128433
87,23.0699,0.980966,133952
88,22.9718,0.980966,129938
89,22.8293,0.980966,138467
90,22.8293,0.980966,135958
91,22.8293,0.980966,134480
92,22.8293,0.980966,128935
93,22.7935,0.980966,136962
94,22.7847,0.980966,127933
95,22.7677,0.980966,133950
96,22.6897,0.980966,139974
97,22.6897,0.980966,133448
98,22.5917,0.980966,131945
99,22.5647,0.980966,130942
100,22.5454,0.980966,129940
101,22.5454,0.980966,130941
102,22.5454,0.980966,129937
103,22.527,0.980966,133450
104,22.5087,0.980966,133953
105,22.447,0.980966,133449
106,22.4162,0.980966,127430
107,22.3961,0.980966,128433
108,22.3961,0.980966,129437
109,22.3851,0.980966,130942
110,22.3803,0.980966,126426
111,22.3434,0.980966,128433
112,22.272,0.980966,133452
113,22.272,0.980966,130440
114,22.2554,0.980966,130438
115,22.2325,0.980966,128935
116,22.2325,0.980966,127431
117,22.2308,0.980966,125926
118,22.2223,0.980966,125423
119,22.1912,0.980966,128434
120,22.1912,0.980966,125925
121,22.165,0.980966,127428
122,22.165,0.980966,128433
123,22.1101,0.980966,131443
124,22.0773,0.980966,129940
125,22.0773,0.980966,127454
126,22.0644,0.980966,129936
127,22.0644,0.980966,133986
128,22.0644,0.980966,128433
129,22.0644,0.980966,132449
130,22.0317,0.980966,128431
131,22.0317,0.980966,127431
132,21.9457,0.98243,127930
133,21.9457,0.98243,129436
134,21.9457,0.98243,127931
