Normalizing data...
Randomizing order of the data...
Creating Neural Network (13, 7, 3)
Current weights set to:
0.0692251, -0.0203772, -0.0778069, -0.0585803, 0.0381329, 0.0991699, -0.0804804, -0.0226905, -0.0402264, -0.092346, -0.0102145, 0.0312174, -0.0519333, 0.0603259, 0.0764214, 0.0456282, -0.0427046, 0.0491012, -0.0607593, -0.0658681, -0.0325297, 0.0715262, 0.072869, 0.0512925, 0.099823, -0.090643, -0.00423292, -0.0496567, 0.0685293, -0.00176092, -0.0336528, 0.0601062, 0.0751274, -0.0303751, 0.0821589, 0.012241, -0.0483322, 0.046202, 0.0185949, 0.0501816, 0.0590075, -0.0279214, -0.0366863, 0.0508957, -0.0536363, 0.0590442, 0.00257271, -0.00912198, 0.0785455, 0.0299966, -0.0842158, -0.0125645, 0.0368816, 0.0409894, 0.03455, -0.0533006, -0.0996216, -0.0370586, -0.077691, -0.0505417, 0.0130833, -0.0955321, -0.0689138, 0.00619221, 0.0440535, 0.0569079, -0.00868862, -0.0875607, -0.0538011, 0.0428327, 0.0911374, 0.0358623, -0.079809, 0.0494613, 0.00147404, -0.0338664, -0.0103671, -0.0720756, -0.0970214, 0.0590625, 0.0938841, -0.0600696, 0.0712394, 0.00598468, -0.0953124, -0.0671804, 0.0763604, 0.0599231, 0.0728935, 0.0245338, 0.0533494, 0.0495346, -0.08858, -0.0205664, 0.099414, 0.0122532, 0.0209632, -0.0434553, -0.0456099, -0.0221839, 0.0643544, 0.011185, 0.0207801, -0.0665761, -0.0038789, 0.0314554, 0.0793146, -0.0982177, -0.0466964, 0.0906674, -0.0433943, -0.0366924, -0.0860836, 0.0971129, -0.0990539, -0.0463057, -0.0708487, -0.0777154, -0.0774407, 0.0681631, 0.0357402, 0.0889035, 0.054564, -0.096466, 0.0546068, -7.01926e-005, -0.00911588, -0.0304666, -0.0179174, -0.0101169, 0.0573901, 0.000405896, -0.0199988, -0.0203711, -0.0275735,


Starting training using BP on Wine Data Set
Press enter to start the training.

0,117.279,0.398876,4515
1,114.877,0.398876,4515
2,111.411,0.398876,4515
3,104.696,0.539326,4515
4,93.5888,0.730337,4516
5,79.2987,0.921348,4515
6,64.915,0.977528,4516
7,52.7193,0.977528,4012
8,43.2544,0.983146,6021
9,36.1265,0.983146,4014
10,30.7509,0.983146,4515
11,26.6345,0.983146,4516
12,23.4194,0.988764,4515
13,20.8579,0.994382,4515
14,18.7792,0.994382,4515
15,17.0646,0.994382,4515
16,15.6299,0.994382,5518
17,14.414,0.994382,5518
18,13.3722,0.994382,5017
19,12.4707,0.994382,4516
20,11.6837,0.994382,6019
21,10.9912,0.994382,4515
22,10.3775,0.994382,4514
23,9.83029,0.994382,4515
24,9.33943,0.994382,4515
25,8.89682,0.994382,6523
26,8.4958,0.994382,5017
27,8.13085,0.994382,6021
28,7.79739,0.994382,4515
29,7.49154,0.994382,4515
30,7.21006,0.994382,4513
31,6.95017,0.994382,4516
32,6.7095,0.994382,4514
33,6.48599,0.994382,4514
34,6.27789,0.994382,4514
35,6.08367,0.994382,4515
36,5.90197,0.994382,4516
37,5.73164,0.994382,4515
38,5.57163,0.994382,4515
39,5.42104,0.994382,5514
40,5.27906,0.994382,4013
41,5.14497,0.994382,4515
42,5.01813,1,4520
43,4.89798,1,4516
44,4.78398,1,5017
45,4.6757,1,4515
46,4.57269,1,5016
47,4.4746,1,5518
48,4.38108,1,5017
49,4.29181,1,5018
50,4.20652,1,4515
51,4.12495,1,5017
52,4.04686,1,4515
53,3.97204,1,4517
54,3.90029,1,6522
55,3.83142,1,5016
56,3.76528,1,5018
57,3.70169,1,4515
58,3.64053,1,4515
59,3.58166,1,5017
60,3.52495,1,5018
61,3.47029,1,4512
62,3.41758,1,5016
63,3.36671,1,4515
64,3.3176,1,6522
65,3.27015,1,4515
66,3.2243,1,4514
67,3.17995,1,4515
68,3.13705,1,4516
69,3.09552,1,4516
70,3.05531,1,4516
71,3.01635,1,4514
72,2.9786,1,4514
